categorie,id_cat_parent,id_categorie,lien_categorie,type
VMC simple flux,category-5349,category-5399,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-simple-flux,PAGE_LIST
VMC double flux,category-5349,category-5398,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-double-flux,PAGE_LIST
Bouche d'aération - extracteur,category-5349,category-5396,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/bouche-d-aeration---extracteur,PAGE_LIST
Distribution d'air - Grille d'aération,category-5349,category-5397,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/distribution-d-air---grille-d-aeration,PAGE_LIST
Kit de raccordement,category-5349,category-5379,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/kit-de-raccordement,PAGE_LIST
Tubage flexible,category-5349,category-5382,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-flexible,PAGE_LIST
Tubage rigide,category-5349,category-5383,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-rigide,PAGE_LIST
Distribution d'air chaud - caisson,category-5349,category-5378,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/distribution-d-air-chaud---caisson,PAGE_LIST
Raccordement - Accessoires,category-5349,category-5380,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/raccordement---accessoires,PAGE_LIST
Sortie de toit,category-5349,category-5381,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/sortie-de-toit,PAGE_LIST
Climatiseur mobile,category-5349,category-5375,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/climatiseur-mobile,PAGE_LIST
Climatiseur fixe,category-5349,category-5374,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/climatiseur-fixe,PAGE_LIST
Ventilateur,category-5349,category-5377,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/ventilateur,PAGE_LIST
Déhumidificateur,category-5349,category-5376,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/dehumidificateur,PAGE_LIST
Range-bûches,category-5349,category-5363,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/range-buches,PAGE_LIST
Serviteur,category-5349,category-5365,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/serviteur,PAGE_LIST
Chenet,category-5349,category-5358,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/chenet,PAGE_LIST
Panier à bûches,category-5349,category-5359,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/panier-a-buches,PAGE_LIST
Réserve à granulés,category-5349,category-5364,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/reserve-a-granules,PAGE_LIST
Pare-feux,category-5349,category-5360,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/pare-feux,PAGE_LIST
Plaque de sol,category-5349,category-5361,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/plaque-de-sol,PAGE_LIST
Protection murale,category-5349,category-5362,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/protection-murale,PAGE_LIST
Accessoires pour foyers et poêles,category-5349,category-5357,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/accessoires-pour-foyers-et-poeles,PAGE_LIST
Chauffage au sol,category-5349,category-5366,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffage-au-sol/chauffage-au-sol,PAGE_LIST
Poêle à bois,category-5354,category-5385,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/poele-a-bois,PAGE_LIST
Poêle à granulés,category-5354,category-5386,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/poele-a-granules,PAGE_LIST
Accessoires poêles à bois,category-5354,category-5384,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/accessoires-poeles-a-bois,PAGE_LIST
Radiateur électrique fixe,category-5354,category-5393,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/radiateur-electrique-fixe,PAGE_LIST
Radiateur mobile,category-5354,category-5392,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/radiateur-mobile,PAGE_LIST
Sèche serviette,category-5354,category-5394,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/seche-serviette,PAGE_LIST
Chauffage de Chantier,category-5354,category-5391,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/chauffage-de-chantier,PAGE_LIST
Thermostat - accessoires,category-5354,category-5395,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/thermostat---accessoires,PAGE_LIST
Cheminée électrique,category-5354,category-5372,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/cheminee-electrique,PAGE_LIST
Insert de cheminée,category-5354,category-5373,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/insert-de-cheminee,PAGE_LIST
Cheminée à bois,category-5354,category-5371,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/cheminee-a-bois,PAGE_LIST
Accessoires d'insert,category-5354,category-5370,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/accessoires-d-insert,PAGE_LIST
Poêle à pétrole,category-5354,category-5390,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/poele-a-petrole,PAGE_LIST
Poêle à gaz,category-5354,category-5389,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/poele-a-gaz,PAGE_LIST
Accessoire poêles à pétrole,category-5354,category-5387,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/accessoire-poeles-a-petrole,PAGE_LIST
Combustible,category-5354,category-5388,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/combustible,PAGE_LIST
Chauffe-eau électrique,category-5354,category-5369,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/chauffe-eau-electrique,PAGE_LIST
Chauffe-eau thermodynamique,category-5354,category-5368,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/chauffe-eau-thermodynamique,PAGE_LIST
Accessoire Chauffe-eau,category-5354,category-5367,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/accessoire-chauffe-eau,PAGE_LIST
VMC simple flux,category-5354,category-5399,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-simple-flux,PAGE_LIST
VMC double flux,category-5354,category-5398,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-double-flux,PAGE_LIST
Bouche d'aération - extracteur,category-5354,category-5396,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/bouche-d-aeration---extracteur,PAGE_LIST
Distribution d'air - Grille d'aération,category-5354,category-5397,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/distribution-d-air---grille-d-aeration,PAGE_LIST
Kit de raccordement,category-5354,category-5379,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/kit-de-raccordement,PAGE_LIST
Tubage flexible,category-5354,category-5382,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-flexible,PAGE_LIST
Tubage rigide,category-5354,category-5383,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-rigide,PAGE_LIST
Distribution d'air chaud - caisson,category-5354,category-5378,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/distribution-d-air-chaud---caisson,PAGE_LIST
Raccordement - Accessoires,category-5354,category-5380,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/raccordement---accessoires,PAGE_LIST
Sortie de toit,category-5354,category-5381,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/sortie-de-toit,PAGE_LIST
Climatiseur mobile,category-5354,category-5375,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/climatiseur-mobile,PAGE_LIST
Climatiseur fixe,category-5354,category-5374,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/climatiseur-fixe,PAGE_LIST
Ventilateur,category-5354,category-5377,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/ventilateur,PAGE_LIST
Déhumidificateur,category-5354,category-5376,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/dehumidificateur,PAGE_LIST
Range-bûches,category-5354,category-5363,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/range-buches,PAGE_LIST
Serviteur,category-5354,category-5365,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/serviteur,PAGE_LIST
Chenet,category-5354,category-5358,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/chenet,PAGE_LIST
Panier à bûches,category-5354,category-5359,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/panier-a-buches,PAGE_LIST
Réserve à granulés,category-5354,category-5364,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/reserve-a-granules,PAGE_LIST
Pare-feux,category-5354,category-5360,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/pare-feux,PAGE_LIST
Plaque de sol,category-5354,category-5361,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/plaque-de-sol,PAGE_LIST
Protection murale,category-5354,category-5362,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/protection-murale,PAGE_LIST
Accessoires pour foyers et poêles,category-5354,category-5357,https://www.centrale-brico.com/chauffage---traitement-de-l-air/accessoires-de-cheminee/accessoires-pour-foyers-et-poeles,PAGE_LIST
Chauffage au sol,category-5354,category-5366,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffage-au-sol/chauffage-au-sol,PAGE_LIST
Poêle à bois,category-5350,category-5385,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/poele-a-bois,PAGE_LIST
Poêle à granulés,category-5350,category-5386,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/poele-a-granules,PAGE_LIST
Accessoires poêles à bois,category-5350,category-5384,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-bois---poele-a-granules/accessoires-poeles-a-bois,PAGE_LIST
Radiateur électrique fixe,category-5350,category-5393,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/radiateur-electrique-fixe,PAGE_LIST
Radiateur mobile,category-5350,category-5392,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/radiateur-mobile,PAGE_LIST
Sèche serviette,category-5350,category-5394,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/seche-serviette,PAGE_LIST
Chauffage de Chantier,category-5350,category-5391,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/chauffage-de-chantier,PAGE_LIST
Thermostat - accessoires,category-5350,category-5395,https://www.centrale-brico.com/chauffage---traitement-de-l-air/radiateur-electrique/thermostat---accessoires,PAGE_LIST
Cheminée électrique,category-5350,category-5372,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/cheminee-electrique,PAGE_LIST
Insert de cheminée,category-5350,category-5373,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/insert-de-cheminee,PAGE_LIST
Cheminée à bois,category-5350,category-5371,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/cheminee-a-bois,PAGE_LIST
Accessoires d'insert,category-5350,category-5370,https://www.centrale-brico.com/chauffage---traitement-de-l-air/cheminee---insert/accessoires-d-insert,PAGE_LIST
Poêle à pétrole,category-5350,category-5390,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/poele-a-petrole,PAGE_LIST
Poêle à gaz,category-5350,category-5389,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/poele-a-gaz,PAGE_LIST
Accessoire poêles à pétrole,category-5350,category-5387,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/accessoire-poeles-a-petrole,PAGE_LIST
Combustible,category-5350,category-5388,https://www.centrale-brico.com/chauffage---traitement-de-l-air/poele-a-petrole/combustible,PAGE_LIST
Chauffe-eau électrique,category-5350,category-5369,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/chauffe-eau-electrique,PAGE_LIST
Chauffe-eau thermodynamique,category-5350,category-5368,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/chauffe-eau-thermodynamique,PAGE_LIST
Accessoire Chauffe-eau,category-5350,category-5367,https://www.centrale-brico.com/chauffage---traitement-de-l-air/chauffe-eau/accessoire-chauffe-eau,PAGE_LIST
VMC simple flux,category-5350,category-5399,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-simple-flux,PAGE_LIST
VMC double flux,category-5350,category-5398,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/vmc-double-flux,PAGE_LIST
Bouche d'aération - extracteur,category-5350,category-5396,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/bouche-d-aeration---extracteur,PAGE_LIST
Distribution d'air - Grille d'aération,category-5350,category-5397,https://www.centrale-brico.com/chauffage---traitement-de-l-air/vmc---extracteur-d-air/distribution-d-air---grille-d-aeration,PAGE_LIST
Kit de raccordement,category-5350,category-5379,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/kit-de-raccordement,PAGE_LIST
Tubage flexible,category-5350,category-5382,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-flexible,PAGE_LIST
Tubage rigide,category-5350,category-5383,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/tubage-rigide,PAGE_LIST
Distribution d'air chaud - caisson,category-5350,category-5378,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/distribution-d-air-chaud---caisson,PAGE_LIST
Raccordement - Accessoires,category-5350,category-5380,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/raccordement---accessoires,PAGE_LIST
Sortie de toit,category-5350,category-5381,https://www.centrale-brico.com/chauffage---traitement-de-l-air/fumisterie---tubage/sortie-de-toit,PAGE_LIST
Climatiseur mobile,category-5350,category-5375,https://www.centrale-brico.com/chauffage---traitement-de-l-air/climatiseur---ventilateur/climatiseur-mobile,PAGE_LIST
